,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,
1,21699936.86,24.5,,21699947.17,24.50,,21699928.21,24.50,,21699950.31,24.50,,21699926.00,24.50,,21699939.62,24.50,,21699953.66,24.25,,21699943.17,24.50,
678,21699931.86,81.5,-0.231,21699950.02,81.50,0.131,21699931.10,81.50,0.133,21699950.41,81.50,0.004,21699926.69,81.00,0.032,21699940.98,81.00,0.063,21699952.45,81.00,-0.056,21699944.00,81.00,0.038
679,21699932.02,81.75,-0.223,21699950.15,81.75,0.138,21699931.26,81.75,0.140,21699950.58,81.50,0.012,21699926.78,81.00,0.036,21699941.06,81.00,0.066,21699952.52,81.00,-0.053,21699944.05,81.25,0.041
680,21699932.13,81.75,-0.218,21699950.23,81.75,0.141,21699931.40,81.75,0.147,21699950.64,81.75,0.015,21699926.80,81.25,0.037,21699941.08,81.25,0.068,21699952.60,81.25,-0.049,21699944.17,81.25,0.046
681,21699932.34,81.75,-0.209,21699950.35,81.75,0.147,21699931.52,81.75,0.152,21699950.73,81.75,0.019,21699926.93,81.25,0.043,21699941.24,81.25,0.075,21699952.68,81.25,-0.045,21699944.21,81.25,0.048
682,21699932.39,81.75,-0.206,21699950.32,81.75,0.145,21699931.47,81.75,0.150,21699950.70,81.75,0.018,21699926.88,81.25,0.041,21699941.21,81.25,0.074,21699952.67,81.25,-0.046,21699944.21,81.25,0.048
683,21699932.52,82,-0.2,21699950.31,82.00,0.145,21699931.52,82.00,0.153,21699950.68,82.00,0.017,21699926.85,81.25,0.039,21699941.20,81.25,0.073,21699952.66,81.50,-0.046,21699944.20,81.50,0.048
684,21699932.62,82,-0.195,21699950.30,82.00,0.144,21699931.57,82.00,0.154,21699950.70,82.00,0.018,21699926.83,81.50,0.038,21699941.23,81.50,0.074,21699952.74,81.50,-0.043,21699944.13,81.50,0.044
685,21699932.74,82.25,-0.19,21699950.29,82.25,0.144,21699931.61,82.25,0.156,21699950.72,82.25,0.019,21699926.77,81.50,0.036,21699941.25,81.50,0.075,21699952.76,81.50,-0.042,21699944.09,81.50,0.043
686,21699932.91,82.25,-0.182,21699950.28,82.25,0.144,21699931.58,82.25,0.155,21699950.59,82.25,0.013,21699926.61,81.75,0.028,21699941.10,81.75,0.068,21699952.68,81.75,-0.046,21699943.96,81.75,0.037
687,21699933.07,82.5,-0.175,21699950.27,82.50,0.143,21699931.62,82.50,0.157,21699950.53,82.50,0.010,21699926.57,81.75,0.026,21699941.13,81.75,0.070,21699952.69,81.75,-0.045,21699943.91,82.00,0.034
688,21699933.3,82.75,-0.164,21699950.24,82.75,0.142,21699931.64,82.75,0.158,21699950.55,82.75,0.011,21699926.52,82.00,0.024,21699941.09,82.00,0.068,21699952.64,82.00,-0.047,21699943.76,82.00,0.027
689,21699933.25,82.75,-0.167,21699950.02,82.75,0.131,21699931.51,82.75,0.152,21699950.40,82.75,0.004,21699926.36,82.00,0.016,21699941.03,82.00,0.065,21699952.58,82.25,-0.050,21699943.63,82.25,0.022
690,21699933.37,83,-0.161,21699949.83,83.00,0.123,21699931.41,83.00,0.147,21699950.19,83.00,-0.006,21699926.19,82.25,0.008,21699940.85,82.25,0.057,21699952.52,82.25,-0.053,21699943.50,82.25,0.015
691,21699933.55,83,-0.153,21699949.80,83.25,0.121,21699931.41,83.00,0.147,21699950.06,83.25,-0.012,21699926.02,82.25,0.001,21699940.65,82.50,0.047,21699952.32,82.50,-0.062,21699943.29,82.50,0.006
692,21699933.54,83.25,-0.153,21699949.50,83.25,0.107,21699931.15,83.25,0.135,21699949.85,83.25,-0.021,21699925.84,82.25,-0.007,21699940.47,82.50,0.039,21699952.13,82.50,-0.071,21699943.02,82.50,-0.007
693,21699933.63,83.5,-0.149,21699949.37,83.50,0.102,21699931.11,83.50,0.134,21699949.71,83.50,-0.028,21699925.64,82.75,-0.017,21699940.28,82.75,0.031,21699952.00,82.75,-0.077,21699942.78,82.75,-0.018
694,21699933.77,83.5,-0.143,21699949.19,83.50,0.093,21699930.98,83.50,0.127,21699949.66,83.50,-0.030,21699925.61,82.75,-0.018,21699940.17,82.75,0.026,21699951.93,82.75,-0.080,21699942.68,83.00,-0.022
695,21699933.8,83.75,-0.141,21699948.98,83.75,0.084,21699930.90,83.75,0.124,21699949.46,83.75,-0.039,21699925.37,82.75,-0.029,21699939.90,82.75,0.013,21699951.77,82.75,-0.087,21699942.36,83.00,-0.037
696,21699933.92,83.75,-0.136,21699948.81,83.75,0.076,21699930.82,83.75,0.120,21699949.38,83.75,-0.043,21699925.34,83.00,-0.031,21699939.87,83.00,0.011,21699951.77,83.00,-0.087,21699942.31,83.00,-0.039
697,21699934.03,84,-0.131,21699948.61,84.00,0.066,21699930.66,84.00,0.113,21699949.24,84.00,-0.050,21699925.23,83.00,-0.036,21699939.66,83.00,0.002,21699951.66,83.00,-0.092,21699942.10,83.00,-0.049
698,21699934.15,84,-0.125,21699948.43,84.00,0.058,21699930.56,84.00,0.108,21699949.04,84.00,-0.058,21699925.03,83.00,-0.045,21699939.51,83.25,-0.005,21699951.57,83.25,-0.097,21699942.01,83.25,-0.053
699,21699934.26,84.25,-0.12,21699948.31,84.25,0.053,21699930.49,84.25,0.105,21699948.96,84.25,-0.062,21699924.99,83.25,-0.047,21699939.36,83.25,-0.012,21699951.47,83.25,-0.101,21699941.81,83.25,-0.062
700,21699934.25,84.25,-0.121,21699948.09,84.25,0.043,21699930.37,84.25,0.099,21699948.79,84.25,-0.070,21699924.82,83.50,-0.054,21699939.09,83.50,-0.024,21699951.27,83.50,-0.110,21699941.59,83.50,-0.073
701,21699934.29,84.5,-0.119,21699947.83,84.50,0.031,21699930.14,84.50,0.089,21699948.56,84.50,-0.081,21699924.68,83.50,-0.061,21699938.95,83.50,-0.031,21699951.15,83.50,-0.116,21699941.35,83.50,-0.084
702,21699934.38,84.5,-0.114,21699947.64,84.50,0.022,21699930.00,84.50,0.082,21699948.49,84.50,-0.084,21699924.59,83.50,-0.065,21699938.79,83.50,-0.038,21699951.08,83.50,-0.119,21699941.31,83.50,-0.086
703,21699934.5,84.5,-0.109,21699947.54,84.50,0.017,21699929.97,84.75,0.081,21699948.42,84.50,-0.087,21699924.56,83.75,-0.066,21699938.71,83.75,-0.042,21699951.02,83.75,-0.122,21699941.19,83.75,-0.091
704,21699934.57,84.75,-0.106,21699947.39,84.75,0.010,21699929.87,84.75,0.076,21699948.27,84.75,-0.094,21699924.43,83.75,-0.072,21699938.49,83.75,-0.052,21699950.96,83.75,-0.125,21699941.07,83.75,-0.096
705,21699934.58,84.75,-0.105,21699947.18,84.75,0.000,21699929.69,84.75,0.068,21699948.24,84.75,-0.096,21699924.43,84.00,-0.072,21699938.42,84.00,-0.055,21699950.90,84.00,-0.128,21699940.91,84.00,-0.104
706,21699934.71,84.75,-0.099,21699947.08,84.75,-0.004,21699929.73,84.75,0.070,21699948.14,84.75,-0.100,21699924.33,84.00,-0.077,21699938.30,84.00,-0.061,21699950.86,84.00,-0.129,21699940.85,84.00,-0.107
707,21699934.79,85,-0.096,21699946.93,85.00,-0.011,21699929.63,85.00,0.065,21699948.01,85.00,-0.106,21699924.22,84.00,-0.082,21699938.10,84.00,-0.070,21699950.73,84.00,-0.135,21699940.66,84.00,-0.115
708,21699934.93,85,-0.089,21699946.80,85.00,-0.017,21699929.52,85.00,0.060,21699947.89,85.00,-0.112,21699924.15,84.25,-0.085,21699938.00,84.25,-0.075,21699950.69,84.25,-0.137,21699940.57,84.25,-0.119
709,21699935.03,85,-0.085,21699946.72,85.00,-0.020,21699929.51,85.00,0.060,21699947.95,85.00,-0.109,21699924.23,84.25,-0.082,21699938.05,84.25,-0.072,21699950.78,84.25,-0.133,21699940.56,84.25,-0.120
710,21699935.1,85,-0.081,21699946.64,85.00,-0.024,21699929.50,85.00,0.059,21699947.93,85.00,-0.110,21699924.24,84.25,-0.081,21699937.99,84.25,-0.075,21699950.78,84.25,-0.133,21699940.55,84.25,-0.121
711,21699935.19,85.25,-0.077,21699946.52,85.25,-0.030,21699929.46,85.25,0.058,21699947.89,85.25,-0.112,21699924.22,84.50,-0.082,21699937.94,84.50,-0.077,21699950.74,84.50,-0.135,21699940.43,84.50,-0.126
712,21699935.43,85.25,-0.066,21699946.54,85.25,-0.029,21699929.49,85.25,0.059,21699947.86,85.25,-0.113,21699924.20,84.50,-0.083,21699937.84,84.50,-0.082,21699950.67,84.50,-0.138,21699940.35,84.50,-0.130
713,21699935.52,85.25,-0.062,21699946.40,85.25,-0.035,21699929.44,85.25,0.057,21699947.85,85.25,-0.113,21699924.21,84.50,-0.083,21699937.82,84.50,-0.083,21699950.74,84.50,-0.135,21699940.36,84.50,-0.129
714,21699935.59,85.25,-0.059,21699946.34,85.25,-0.038,21699929.36,85.25,0.053,21699947.82,85.25,-0.115,21699924.23,84.50,-0.082,21699937.78,84.50,-0.085,21699950.73,84.50,-0.135,21699940.29,84.50,-0.132
715,21699935.69,85.5,-0.054,21699946.31,85.25,-0.039,21699929.38,85.25,0.054,21699947.82,85.25,-0.115,21699924.18,84.75,-0.084,21699937.72,84.75,-0.088,21699950.69,84.75,-0.137,21699940.31,84.75,-0.131
716,21699935.78,85.5,-0.05,21699946.13,85.50,-0.048,21699929.27,85.50,0.049,21699947.70,85.50,-0.120,21699924.12,84.75,-0.087,21699937.61,84.75,-0.093,21699950.72,84.75,-0.136,21699940.14,84.75,-0.140
717,21699935.89,85.5,-0.045,21699946.11,85.50,-0.049,21699929.25,85.50,0.048,21699947.73,85.50,-0.119,21699924.13,84.75,-0.086,21699937.57,84.75,-0.094,21699950.70,84.75,-0.137,21699940.20,84.75,-0.137
718,21699936,85.5,-0.04,21699946.06,85.50,-0.051,21699929.27,85.50,0.049,21699947.69,85.50,-0.121,21699924.15,84.75,-0.085,21699937.51,84.75,-0.097,21699950.64,84.75,-0.140,21699940.12,84.75,-0.140
719,21699935.94,85.5,-0.043,21699945.96,85.50,-0.055,21699929.21,85.50,0.046,21699947.59,85.50,-0.126,21699924.11,84.75,-0.087,21699937.48,84.75,-0.099,21699950.64,84.75,-0.139,21699940.26,84.75,-0.134
720,21699936.01,85.5,-0.039,21699946.01,85.50,-0.053,21699929.30,85.50,0.050,21699947.72,85.50,-0.119,21699924.14,84.75,-0.086,21699937.49,84.75,-0.098,21699950.70,84.75,-0.137,21699940.55,84.75,-0.121
721,21699935.91,85.5,-0.044,21699946.01,85.50,-0.053,21699929.34,85.50,0.052,21699947.82,85.25,-0.115,21699924.30,84.75,-0.078,21699937.67,84.75,-0.090,21699950.78,84.75,-0.133,21699940.88,84.75,-0.105
722,21699935.79,85.25,-0.05,21699946.09,85.25,-0.050,21699929.41,85.25,0.055,21699947.84,85.25,-0.114,21699924.34,84.75,-0.077,21699937.68,84.75,-0.089,21699950.81,84.75,-0.132,21699941.28,84.75,-0.087
723,21699935.58,85,-0.059,21699946.10,85.00,-0.049,21699929.41,85.00,0.055,21699947.91,85.00,-0.111,21699924.38,84.50,-0.075,21699937.82,84.50,-0.083,21699950.87,84.50,-0.129,21699941.71,84.50,-0.067
724,21699935.38,85,-0.068,21699946.27,84.75,-0.041,21699929.49,84.75,0.059,21699948.04,84.75,-0.105,21699924.55,84.50,-0.067,21699938.02,84.50,-0.074,21699950.98,84.25,-0.124,21699942.18,84.50,-0.046
725,21699935.23,84.5,-0.075,21699946.52,84.75,-0.030,21699929.68,84.50,0.068,21699948.30,84.50,-0.093,21699924.77,84.25,-0.057,21699938.30,84.25,-0.061,21699951.19,84.25,-0.114,21699942.61,84.25,-0.026
726,21699935.05,84.25,-0.084,21699946.74,84.25,-0.019,21699929.87,84.25,0.076,21699948.53,84.25,-0.082,21699925.00,84.00,-0.046,21699938.59,84.00,-0.047,21699951.35,84.00,-0.107,21699943.04,84.00,-0.006
727,21699934.85,84,-0.093,21699947.05,84.00,-0.005,21699930.10,84.00,0.087,21699948.76,84.00,-0.072,21699925.23,83.75,-0.036,21699938.90,83.75,-0.033,21699951.58,83.75,-0.096,21699943.44,83.75,0.013
728,21699934.54,83.75,-0.107,21699947.33,83.75,0.008,21699930.28,83.50,0.095,21699949.04,83.50,-0.059,21699925.56,83.50,-0.020,21699939.27,83.50,-0.016,21699951.85,83.25,-0.084,21699943.86,83.25,0.032
729,21699934.29,83.25,-0.119,21699947.72,83.25,0.025,21699930.52,83.25,0.106,21699949.32,83.25,-0.046,21699925.89,83.00,-0.005,21699939.62,83.00,-0.000,21699952.08,83.00,-0.073,21699944.18,83.00,0.047
730,21699934.02,82.75,-0.131,21699948.08,82.75,0.042,21699930.86,82.75,0.122,21699949.74,82.75,-0.026,21699926.32,83.00,0.015,21699940.03,83.00,0.019,21699952.46,82.75,-0.056,21699944.48,82.75,0.061
731,21699933.76,82.25,-0.143,21699948.53,82.25,0.063,21699931.11,82.25,0.133,21699950.11,82.25,-0.010,21699926.86,82.50,0.039,21699940.59,82.50,0.045,21699952.85,82.50,-0.038,21699944.83,82.50,0.077
732,21699933.42,82,-0.159,21699948.98,81.75,0.084,21699931.42,81.75,0.148,21699950.48,81.75,0.008,21699927.33,82.00,0.061,21699940.89,82.00,0.059,21699953.12,82.00,-0.025,21699945.11,82.00,0.089
733,21699933.28,81.25,-0.165,21699949.48,81.25,0.106,21699931.70,81.25,0.160,21699950.97,81.25,0.030,21699927.94,81.50,0.089,21699941.35,81.50,0.080,21699953.32,81.50,-0.016,21699945.41,81.50,0.104
734,21699933.16,80.75,-0.171,21699949.96,80.75,0.129,21699932.02,80.75,0.175,21699951.35,80.75,0.048,21699928.39,81.00,0.110,21699941.79,81.00,0.100,21699953.49,81.00,-0.008,21699945.76,80.75,0.119
735,21699933.08,80.25,-0.174,21699950.48,80.25,0.153,21699932.29,80.25,0.188,21699951.72,80.00,0.065,21699928.88,80.50,0.133,21699942.14,80.50,0.116,21699953.54,80.50,-0.006,21699946.09,80.50,0.135
736,21699933.07,79.75,-0.175,21699950.94,79.50,0.174,21699932.61,79.50,0.203,21699952.04,79.50,0.080,21699929.57,80.00,0.164,21699942.58,80.00,0.136,21699953.64,80.00,-0.001,21699946.48,80.00,0.153
737,21699933.03,79,-0.177,21699951.27,79.00,0.189,21699932.73,79.00,0.208,21699952.23,79.00,0.088,21699929.97,79.50,0.183,21699942.80,79.50,0.147,21699953.53,79.50,-0.006,21699946.83,79.50,0.169
738,21699933,78.5,-0.178,21699951.67,78.25,0.207,21699932.98,78.25,0.220,21699952.47,78.25,0.099,21699930.43,79.00,0.204,21699943.15,79.00,0.163,21699953.39,78.75,-0.013,21699947.21,79.00,0.187
739,21699933.01,77.75,-0.177,21699951.87,77.75,0.217,21699933.12,77.75,0.226,21699952.56,77.75,0.104,21699930.80,78.25,0.221,21699943.50,78.25,0.179,21699953.34,78.25,-0.015,21699947.59,78.25,0.204
740,21699933.17,77.25,-0.17,21699952.10,77.00,0.227,21699933.29,77.00,0.234,21699952.73,77.00,0.111,21699931.04,77.75,0.232,21699943.82,77.75,0.193,21699953.23,77.50,-0.020,21699947.96,77.50,0.221
741,21699933.35,76.5,-0.162,21699952.32,76.50,0.237,21699933.47,76.50,0.242,21699952.83,76.50,0.116,21699931.24,77.00,0.241,21699944.16,77.00,0.209,21699953.08,77.00,-0.027,21699948.24,77.00,0.234
742,21699933.45,75.75,-0.158,21699952.29,75.75,0.236,21699933.52,75.75,0.244,21699952.85,75.75,0.117,21699931.22,76.75,0.241,21699944.46,76.50,0.223,21699953.01,76.50,-0.030,21699948.56,76.50,0.249
743,21699933.59,75.25,-0.151,21699952.33,75.00,0.238,21699933.59,75.00,0.248,21699953.01,75.00,0.124,21699931.18,76.00,0.239,21699944.86,76.00,0.242,21699953.05,76.00,-0.028,21699948.90,75.75,0.264
744,21699933.74,74.5,-0.144,21699952.21,74.50,0.232,21699933.61,74.50,0.249,21699952.98,74.50,0.123,21699930.96,75.25,0.229,21699945.16,75.25,0.256,21699952.98,75.25,-0.032,21699949.14,75.25,0.275
745,21699933.91,73.75,-0.136,21699952.06,73.75,0.225,21699933.53,73.75,0.245,21699953.04,73.75,0.125,21699930.64,74.50,0.214,21699945.38,74.50,0.265,21699952.92,74.50,-0.034,21699949.29,74.75,0.282
746,21699934.05,73.25,-0.13,21699951.86,73.25,0.216,21699933.46,73.00,0.242,21699953.15,73.00,0.131,21699930.39,74.00,0.202,21699945.69,74.00,0.280,21699952.92,74.00,-0.034,21699949.47,74.00,0.291
747,21699934.11,72.5,-0.127,21699951.59,72.50,0.204,21699933.29,72.50,0.234,21699953.15,72.50,0.131,21699930.02,73.50,0.185,21699945.80,73.25,0.285,21699952.88,73.25,-0.036,21699949.63,73.25,0.298
748,21699934.2,71.75,-0.123,21699951.41,71.75,0.196,21699933.09,71.75,0.225,21699953.20,71.75,0.133,21699929.74,72.50,0.172,21699945.93,72.50,0.291,21699952.78,72.50,-0.041,21699949.70,72.50,0.301
749,21699934.15,71,-0.125,21699951.25,71.00,0.188,21699932.92,71.00,0.217,21699953.24,71.00,0.135,21699929.60,72.00,0.166,21699946.23,72.00,0.305,21699952.91,71.75,-0.035,21699949.88,71.75,0.310
750,21699934.12,70.25,-0.127,21699950.94,70.25,0.174,21699932.62,70.25,0.203,21699953.24,70.25,0.135,21699929.40,71.50,0.157,21699946.33,71.25,0.309,21699952.88,71.25,-0.036,21699949.98,71.00,0.314
751,21699934.14,69.75,-0.126,21699950.75,69.75,0.165,21699932.39,69.50,0.192,21699953.25,69.50,0.136,21699929.27,70.75,0.151,21699946.45,70.75,0.315,21699952.85,70.75,-0.037,21699949.98,70.50,0.314
752,21699934.21,69,-0.122,21699950.67,69.00,0.161,21699932.19,69.00,0.183,21699953.23,68.75,0.135,21699929.19,70.00,0.147,21699946.49,70.00,0.317,21699952.91,69.75,-0.035,21699950.07,69.75,0.318
753,21699934.06,68.25,-0.129,21699950.51,68.25,0.154,21699932.00,68.25,0.174,21699953.30,68.25,0.138,21699929.19,69.25,0.147,21699946.64,69.25,0.323,21699952.99,69.00,-0.031,21699950.10,69.00,0.319
754,21699934.01,67.5,-0.132,21699950.32,67.50,0.145,21699931.69,67.50,0.160,21699953.19,67.50,0.133,21699929.04,68.50,0.140,21699946.58,68.50,0.321,21699952.96,68.25,-0.032,21699950.05,68.50,0.317
755,21699933.95,66.75,-0.134,21699950.28,66.75,0.144,21699931.60,66.75,0.156,21699953.30,66.75,0.137,21699929.21,67.75,0.148,21699946.77,67.75,0.330,21699953.20,67.75,-0.021,21699950.18,67.75,0.323
756,21699934.02,66,-0.131,21699950.24,66.00,0.142,21699931.47,66.00,0.150,21699953.30,66.00,0.138,21699929.26,67.00,0.150,21699946.82,67.00,0.332,21699953.29,67.00,-0.017,21699950.16,67.00,0.323
757,21699933.93,65.25,-0.135,21699950.22,65.25,0.141,21699931.42,65.25,0.148,21699953.30,65.25,0.138,21699929.35,66.25,0.154,21699946.89,66.25,0.335,21699953.44,66.25,-0.010,21699950.16,66.25,0.322
758,21699933.88,64.5,-0.138,21699950.25,64.50,0.142,21699931.32,64.50,0.143,21699953.36,64.50,0.141,21699929.48,65.50,0.160,21699946.93,65.50,0.337,21699953.57,65.50,-0.004,21699950.13,65.50,0.321
759,21699933.8,63.75,-0.141,21699950.21,63.75,0.140,21699931.26,63.75,0.140,21699953.42,63.75,0.143,21699929.58,65.00,0.165,21699947.04,64.75,0.342,21699953.77,64.75,0.005,21699950.15,65.00,0.322
760,21699933.81,63,-0.141,21699950.32,63.00,0.145,21699931.27,63.00,0.141,21699953.40,63.00,0.142,21699929.71,64.25,0.171,21699946.95,64.00,0.338,21699953.94,64.00,0.013,21699950.09,64.00,0.319
761,21699933.8,62.25,-0.141,21699950.36,62.25,0.147,21699931.32,62.25,0.143,21699953.42,62.25,0.143,21699929.82,63.25,0.176,21699946.99,63.25,0.340,21699954.11,63.25,0.021,21699949.97,63.25,0.313
762,21699933.77,61.5,-0.143,21699950.48,61.50,0.153,21699931.35,61.50,0.144,21699953.47,61.50,0.146,21699929.97,62.50,0.183,21699946.99,62.50,0.340,21699954.29,62.50,0.029,21699949.93,62.50,0.312
763,21699933.85,60.75,-0.139,21699950.63,60.75,0.160,21699931.47,60.75,0.150,21699953.54,60.75,0.149,21699930.22,62.00,0.195,21699947.08,62.00,0.344,21699954.54,62.00,0.040,21699949.89,61.75,0.310
764,21699933.9,60,-0.137,21699950.76,60.00,0.166,21699931.50,60.00,0.151,21699953.56,60.00,0.150,21699930.40,61.25,0.203,21699947.08,61.00,0.344,21699954.75,61.00,0.050,21699949.81,61.00,0.306
765,21699933.98,59.25,-0.133,21699950.87,59.25,0.171,21699931.59,59.25,0.155,21699953.57,59.25,0.150,21699930.50,60.25,0.207,21699947.01,60.25,0.341,21699954.85,60.25,0.055,21699949.66,60.25,0.299
766,21699934.07,58.5,-0.129,21699951.03,58.50,0.178,21699931.67,58.50,0.159,21699953.55,58.25,0.149,21699930.66,59.50,0.215,21699946.96,59.50,0.339,21699955.04,59.50,0.064,21699949.46,59.25,0.290
767,21699934.08,57.75,-0.128,21699951.18,57.75,0.185,21699931.78,57.50,0.164,21699953.59,57.50,0.151,21699930.87,59.00,0.224,21699946.98,58.75,0.339,21699955.26,58.75,0.073,21699949.37,58.75,0.286
768,21699934.25,57,-0.12,21699951.30,56.75,0.190,21699931.91,56.75,0.171,21699953.57,56.75,0.150,21699930.93,58.00,0.227,21699946.82,58.00,0.332,21699955.30,58.00,0.075,21699949.06,58.00,0.272
769,21699934.32,56.25,-0.117,21699951.36,56.00,0.193,21699931.96,56.00,0.173,21699953.47,56.00,0.145,21699930.98,57.25,0.229,21699946.66,57.25,0.325,21699955.36,57.25,0.078,21699948.78,57.00,0.259
770,21699934.49,55.25,-0.109,21699951.51,55.25,0.200,21699932.02,55.25,0.175,21699953.37,55.25,0.141,21699931.08,56.25,0.234,21699946.50,56.25,0.317,21699955.44,56.25,0.082,21699948.52,56.25,0.247
771,21699934.7,54.5,-0.1,21699951.55,54.50,0.202,21699932.09,54.50,0.178,21699953.29,54.50,0.137,21699931.05,55.50,0.232,21699946.24,55.50,0.305,21699955.34,55.50,0.077,21699948.18,55.50,0.231
772,21699934.8,53.75,-0.095,21699951.61,53.75,0.205,21699932.15,53.75,0.182,21699953.10,53.50,0.128,21699931.04,55.00,0.232,21699945.98,54.75,0.293,21699955.32,54.75,0.076,21699947.79,54.75,0.213
773,21699934.93,53,-0.089,21699951.61,53.00,0.205,21699932.11,52.75,0.180,21699952.91,52.75,0.120,21699931.00,54.00,0.230,21699945.75,54.00,0.283,21699955.19,54.00,0.070,21699947.42,54.00,0.196
774,21699935.08,52.25,-0.082,21699951.56,52.00,0.202,21699932.11,52.00,0.180,21699952.73,52.00,0.112,21699930.89,53.25,0.225,21699945.46,53.25,0.269,21699955.14,53.00,0.068,21699947.05,53.00,0.179
775,21699935.23,51.25,-0.075,21699951.49,51.25,0.199,21699932.07,51.25,0.178,21699952.59,51.25,0.105,21699930.81,52.50,0.222,21699945.13,52.25,0.254,21699954.99,52.25,0.061,21699946.70,52.50,0.163
776,21699935.41,50.5,-0.067,21699951.42,50.50,0.196,21699931.98,50.50,0.173,21699952.31,50.25,0.092,21699930.60,51.75,0.212,21699944.79,51.75,0.238,21699954.83,51.50,0.054,21699946.31,51.50,0.145
777,21699935.95,49.5,-0.042,21699951.20,49.50,0.186,21699931.82,49.50,0.166,21699952.05,49.50,0.080,21699930.42,50.75,0.204,21699944.37,50.75,0.219,21699954.59,50.75,0.043,21699945.89,50.75,0.126
778,21699935.47,48.75,-0.064,21699951.04,48.75,0.179,21699931.75,48.75,0.163,21699951.80,48.75,0.068,21699930.17,50.00,0.192,21699943.95,50.00,0.199,21699954.43,49.75,0.035,21699945.55,49.75,0.110
779,21699935.71,48,-0.053,21699950.90,48.00,0.172,21699931.63,48.00,0.157,21699951.54,48.00,0.056,21699929.94,49.00,0.181,21699943.61,49.00,0.184,21699954.25,49.00,0.027,21699945.23,49.00,0.095
780,21699935.87,47.25,-0.046,21699950.66,47.25,0.161,21699931.43,47.25,0.148,21699951.24,47.25,0.043,21699929.67,48.50,0.169,21699943.15,48.50,0.163,21699953.95,48.50,0.013,21699944.86,48.50,0.078
781,21699935.97,46.5,-0.041,21699950.39,46.50,0.148,21699931.21,46.50,0.138,21699950.93,46.50,0.028,21699929.39,47.75,0.156,21699942.70,47.75,0.142,21699953.80,47.75,0.006,21699944.58,47.50,0.065
782,21699936.14,45.75,-0.033,21699950.14,45.75,0.137,21699931.04,45.75,0.130,21699950.70,45.75,0.018,21699929.14,47.00,0.144,21699942.34,47.00,0.126,21699953.61,46.75,-0.002,21699944.29,46.75,0.052
783,21699936.27,45,-0.028,21699949.95,45.00,0.128,21699930.89,45.00,0.123,21699950.55,45.00,0.011,21699928.96,46.25,0.136,21699942.07,46.00,0.113,21699953.53,46.00,-0.006,21699944.12,46.00,0.044
784,21699936.37,44.25,-0.023,21699949.65,44.25,0.114,21699930.66,44.25,0.113,21699950.35,44.25,0.002,21699928.68,45.50,0.124,21699941.74,45.50,0.098,21699953.30,45.50,-0.017,21699943.83,45.50,0.031
785,21699936.52,43.75,-0.016,21699949.36,43.50,0.101,21699930.40,43.50,0.101,21699950.04,43.50,-0.013,21699928.37,45.00,0.109,21699941.31,44.75,0.078,21699953.14,44.75,-0.024,21699943.63,44.75,0.021
786,21699936.69,43,-0.008,21699949.18,43.00,0.093,21699930.29,42.75,0.096,21699949.90,42.75,-0.019,21699928.17,44.00,0.100,21699940.99,44.00,0.063,21699953.09,44.00,-0.027,21699943.49,44.00,0.015
787,21699936.7,42.25,-0.007,21699948.85,42.25,0.077,21699930.07,42.25,0.085,21699949.74,42.00,-0.026,21699927.87,43.25,0.086,21699940.76,43.25,0.052,21699952.94,43.25,-0.033,21699943.27,43.25,0.005
788,21699936.82,41.5,-0.002,21699948.55,41.50,0.064,21699929.83,41.50,0.075,21699949.54,41.50,-0.036,21699927.67,42.50,0.077,21699940.48,42.50,0.040,21699952.86,42.50,-0.037,21699943.08,42.50,-0.004
789,21699936.94,41,0.003,21699948.39,41.00,0.056,21699929.73,40.75,0.070,21699949.44,40.75,-0.040,21699927.47,42.00,0.068,21699940.20,42.00,0.027,21699952.81,42.00,-0.039,21699942.83,42.00,-0.016
790,21699937,40.25,0.006,21699948.10,40.25,0.043,21699929.54,40.25,0.061,21699949.27,40.25,-0.048,21699927.26,41.50,0.058,21699939.98,41.50,0.017,21699952.76,41.50,-0.041,21699942.58,41.50,-0.027
791,21699937.07,39.75,0.01,21699947.92,39.50,0.035,21699929.40,39.50,0.055,21699949.21,39.50,-0.051,21699927.12,40.75,0.051,21699939.77,40.75,0.007,21699952.70,40.75,-0.044,21699942.45,40.75,-0.033
792,21699937.19,39,0.015,21699947.73,39.00,0.026,21699929.24,39.00,0.047,21699949.11,39.00,-0.055,21699926.96,40.00,0.044,21699939.70,40.00,0.004,21699952.73,40.00,-0.043,21699942.32,40.00,-0.039
793,21699937.3,38.5,0.02,21699947.63,38.50,0.021,21699929.23,38.50,0.047,21699949.13,38.25,-0.054,21699926.89,39.50,0.041,21699939.57,39.50,-0.002,21699952.66,39.50,-0.046,21699942.20,39.50,-0.044
794,21699937.34,38,0.022,21699947.37,37.75,0.009,21699929.01,37.75,0.036,21699948.97,37.75,-0.062,21699926.69,39.00,0.032,21699939.40,38.75,-0.010,21699952.64,39.00,-0.047,21699942.11,39.00,-0.048
